Type,Nom,Pays,Note,Nb_votes,image
Film,Présent Parfait,La Thaïlande , 7.9 ,1077,https://6.vikiplatform.com/image/e483275216324149951394fc72d369c3.jpg?x=b&a=0x0&s=380x214&q=h&e=t&f=t&cb=1
Film,Color Rush (La ruée des couleurs...,Corée , 9.8 ,144,https://6.vikiplatform.com/image/31b67c17c52e452cb5a2832cbd2bdf1c.jpg?x=b&a=0x0&s=380x214&q=h&e=t&f=t&cb=1
Film,La Femme de chambre du Maître Av...,Chine Continentale , 7.4 ,5975,https://6.vikiplatform.com/image/bafcbe20331841e69f1ba004e1598c66.jpeg?x=b&a=0x0&s=380x214&q=h&e=t&f=t&cb=1
Film,Il neige sur la mer,Corée , 8.9 ,4112,https://6.vikiplatform.com/image/7d62c7c284d04c73acc79b56137b4c5c.jpeg?x=b&a=0x0&s=380x214&q=h&e=t&f=t&cb=1
Film,Life~Love on the Line (La vie et...,Japon , 9.6 ,2260,https://6.vikiplatform.com/image/e390998aa4d34b1abddcceffe84bab0f.jpg?x=b&a=0x0&s=380x214&q=h&e=t&f=t&cb=1
Film,By Chance,Japon , 8.1 ,2088,https://6.vikiplatform.com/image/f073f54e2779408da557b0cb5240963f.jpeg?x=b&a=0x0&s=380x214&q=h&e=t&f=t&cb=1
Film,Where Your Eyes Linger,Corée , 9.4 ,9020,https://6.vikiplatform.com/image/2a7d0835eba340398bd28c6594f35e94.jpg?x=b&a=0x0&s=380x214&q=h&e=t&f=t&cb=1
Film,L'Amour Platonique,Chine Continentale , 6.7 ,2235,https://1.viki.io/c/35523c/channelthumb_platonslove.jpg?x=b&s=380x214&q=h&e=t&f=t&cb=1
Film,Mr. Heart (Film),Corée , 9.4 ,5438,https://6.vikiplatform.com/image/3699e8d54c9940bab4b73283f99be5f6.jpg?x=b&a=0x0&s=380x214&q=h&e=t&f=t&cb=1
Film,Le Palais,Chine Continentale , 9.0 ,1752,https://6.vikiplatform.com/image/0d7edd4bb53c42328c67834b7721309e.jpg?x=b&a=0x0&s=380x214&q=h&e=t&f=t&cb=1
Film,Fake,Corée , 8.1 ,584,https://6.vikiplatform.com/image/b896afc690dc4bd5a394b7041eb43f9a.jpeg?x=b&a=0x0&s=380x214&q=h&e=t&f=t&cb=1
